1,19500101,-999,0.0,0.0,-7.0
1,19500102,-999,2.8,-1.0,-8.4
1,19500103,-999,0.3,4.0,-1.2
1,19500104,-999,4.0,2.0,-0.8
1,19500105,-999,0.2,6.2,0.2
1,19500106,-999,0.0,4.6,-0.6
1,19500107,-999,0.0,6.6,-2.2
1,19500108,-999,0.0,0.0,-5.0
1,19500109,-999,0.0,0.8,-4.0
1,19500110,-999,0.0,8.0,-3.0
1,19500111,-999,0.0,6.4,-0.4
1,19500112,-999,0.0,6.2,2.0
1,19500113,-999,0.0,4.6,-3.0
1,19500114,-999,0.0,5.2,-1.0
1,19500115,-999,0.0,3.0,0.8
1,19500116,-999,0.0,3.0,1.0
1,19500117,-999,0.0,4.6,-0.8
1,19500118,-999,0.0,1.4,-2.4
1,19500119,-999,0.0,0.4,-6.0
1,19500120,-999,0.0,-4.8,-8.0
1,19500121,-999,0.0,-2.8,-5.2
1,19500122,-999,0.0,1.4,-10.8
1,19500123,-999,0.0,-4.0,-8.2
1,19500124,-999,0.2,-5.4,-9.0
1,19500125,-999,0.0,-1.0,-11.8
1,19500126,-999,0.0,0.0,-9.8
1,19500127,-999,0.0,2.0,-9.2
1,19500128,-999,0.2,-0.4,-5.2
1,19500129,-999,0.0,-4.2,-6.2
1,19500130,-999,0.0,-1.6,-8.4
1,19500131,-999,0.0,2.6,-9.6
1,19500201,-999,1.2,5.0,-5.0
1,19500202,-999,0.0,-0.2,-3.0
1,19500203,-999,0.0,1.0,-2.2
1,19500204,-999,0.0,4.4,-2.4
1,19500205,-999,7.1,10.8,-0.2
1,19500206,-999,0.3,9.6,-0.2
1,19500207,-999,0.0,3.2,-1.6
1,19500208,-999,9.8,3.0,-4.4
1,19500209,-999,8.1,2.6,-1.4
1,19500210,-999,2.3,7.4,-0.8
1,19500211,-999,3.0,10.0,2.6
1,19500212,-999,0.7,5.4,1.6
1,19500213,-999,0.2,9.6,0.2
1,19500214,-999,0.1,5.6,-3.6
1,19500215,-999,0.0,2.0,-5.6
1,19500216,-999,0.0,13.0,-0.2
1,19500217,-999,0.0,13.0,-2.0
1,19500218,-999,0.0,16.6,-3.0
1,19500219,-999,0.0,15.0,-2.0
1,19500220,-999,9.4,10.2,-1.8
1,19500221,-999,6.2,9.2,4.8
1,19500222,-999,0.0,7.0,-2.8
1,19500223,-999,0.2,6.2,-5.8
1,19500224,-999,0.0,9.2,3.4
1,19500225,-999,0.0,12.4,-1.0
1,19500226,-999,16.7,4.8,-3.4
1,19500227,-999,0.7,0.6,-3.8
1,19500228,-999,0.0,1.0,-5.4
1,19500301,-999,0.0,1.4,-6.2
1,19500302,-999,0.0,0.6,-7.0
1,19500303,-999,0.0,5.4,-5.2
1,19500304,-999,0.0,6.6,-4.8
1,19500305,-999,0.0,10.0,0.6
1,19500306,-999,0.0,12.8,-0.8
1,19500307,-999,0.0,14.6,-1.4
1,19500308,-999,0.0,16.6,-1.8
1,19500309,-999,0.0,17.0,-1.4
1,19500310,-999,0.7,9.0,-1.2
1,19500311,-999,0.0,10.0,-2.2
1,19500312,-999,0.3,4.8,-2.4
1,19500313,-999,0.0,7.0,1.0
1,19500314,-999,0.0,10.0,-1.2
1,19500315,-999,0.0,16.6,-2.4
1,19500316,-999,0.0,16.6,-1.4
1,19500317,-999,0.2,17.8,-0.4
1,19500318,-999,0.0,17.6,0.6
1,19500319,-999,3.4,14.4,1.4
1,19500320,-999,1.8,10.0,3.6
1,19500321,-999,0.0,10.8,2.6
1,19500322,-999,0.0,15.0,1.2
1,19500323,-999,0.0,15.0,-0.4
1,19500324,-999,0.4,12.6,0.6
1,19500325,-999,0.0,13.0,1.2
1,19500326,-999,0.0,12.6,3.2
